username;hashtags;type;post_url;media_url;timestamp;date;comments;likes;caption;username_id;id;geotag_name;geotag_coordinates
tunameltsmyheart;babytuna,nationalpuppyday,adoptdontshop;photo;https://www.instagram.com/p/BgrQoqagvw4;https://scontent-amt2-1.cdninstagram.com/vp/7db94c839cb3f2e16bacaa60c7e91e79/5D4F1BFB/t51.2885-15/e35/29088410_170916130128397_3348924801149304832_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1521830014;23-3-2018 19:33;2401;125149;This is the first time I laid eyes on my tiny friend. He was a 4-month old, insecure puppy who was being shown for adoption at a farmers market in LA. He had on an oversized sweatshirt but was shivering, he didn’t have his teeth at the time, and he was just the cutest little balone! #babytuna #nationalpuppyday #adoptdontshop;13690821;1,74156E+18;;
tunameltsmyheart;tbt,livinghisbestlife;photo;https://www.instagram.com/p/BinFyhEAJ4G;https://scontent-amt2-1.cdninstagram.com/vp/c5891ba158f8b12f1af046bcab0a074a/5D3A228A/t51.2885-15/e35/31365122_595805797452668_6928295857817124864_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1525985077;10-5-2018 22:44;2862;118091;Bonus pic for not posting yesterday, and boy is this one a bonus! His teef, his feets, his outfit, his narcoleptic tendencies! BLESS! #TBT to my husband carting him around all over London this past winter #livinghisbestlife 😂😂😂;13690821;1,77641E+18;;
tunameltsmyheart;;photo;https://www.instagram.com/p/Boha3c1gSH1;https://scontent-amt2-1.cdninstagram.com/vp/e098c3bb60840023c885858fd94ad6d1/5D404B7B/t51.2885-15/e35/42858742_331382901003136_4360314754687724725_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1538679703;4-10-2018 21:01;3146;116751;The face an actor ends up making when you abruptly pause your Netflix show.;13690821;1,8829E+18;;
tunameltsmyheart;;photo;https://www.instagram.com/p/BvDWadcBF8D;https://scontent-amt2-1.cdninstagram.com/vp/64c1291fdfc6dc66f1d36969277ab298/5D45538E/t51.2885-15/e35/52382698_2330670813644759_4740560783452071463_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1552703121;16-3-2019 3:25;3786;116098;Because it’s Friday night and things might get weird/things got weird. Swipe ⬅️;13690821;2,00054E+18;;
tunameltsmyheart;tunainterpretations;photo;https://www.instagram.com/p/BiDDg6BAG_L;https://scontent-amt2-1.cdninstagram.com/vp/7eddfefdec56759bd32c2a02a2591c08/5D3E295B/t51.2885-15/e35/30830043_1211796708959049_798354542524628992_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1524775924;26-4-2018 22:52;8633;115495;Tuna melts my croissant. ❤️🥐. Incredibly creative pun (nothing more) and hysterical #tunainterpretations edit by @pupsinfood;13690821;1,76627E+18;;
tunameltsmyheart;sibs;photo;https://www.instagram.com/p/BpmwxbNBmn0;https://scontent-amt2-1.cdninstagram.com/vp/ce558ce6ffbb479c6268c5b260f8667d/5D3190F7/t51.2885-15/e35/43778610_2243653629256911_6363143959186448176_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1541006443;31-10-2018 18:20;3284;113102;TUNA: Chicken of the Sea, otherwise known as Passed out Chicken and Dignified Mermaid. 🐔🧜‍♀️ #sibs;13690821;1,90242E+18;;
tunameltsmyheart;absolutelyshocking;photo;https://www.instagram.com/p/BhCK45UA7Qw;https://scontent-amt2-1.cdninstagram.com/vp/accb39732696d97003e38476176003bc/5D501C7A/t51.2885-15/e35/29717284_2061453984115047_9151540718873870336_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1522598753;1-4-2018 18:05;3100;113089;When you go to bed thinking that you’re the Easter bunny but then the real Easter bunny shows up at your door with your basket in the morning. #absolutelyshocking 🐰🙈;13690821;1,74801E+18;;
tunameltsmyheart;nopuppieswereharmedinthemakingofthisvideo;photo;https://www.instagram.com/p/BfjrePAAmJm;https://scontent-amt2-1.cdninstagram.com/vp/061912bcf2e5bc111dfac4522e4f7f8e/5CB19935/t51.2885-15/e15/28428692_188404828587184_6170820951454777344_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1519428165;24-2-2018 0:22;7583;109984;When your new roommate is an absolute savage! You decide which one. 😂😂😂 Swipe left for multiple displays of crabbiness. 🔈⬆️ #nopuppieswereharmedinthemakingofthisvideo Video compliments of Uncle @mattvaughan. Foster puppy compliments of @muttscouts. Ps: Is anyone else dying over his snarly lip curl? I am 🙋‍♀️😂😂😂;13690821;1,72141E+18;;
tunameltsmyheart;spaceinvader,atleastthismeanstheyloveeachother;photo;https://www.instagram.com/p/BozfkT7gkQm;https://scontent-amt2-1.cdninstagram.com/vp/a4f505fb3142cdb84a2a8f632b2f4300/5D45C5E5/t51.2885-15/e35/43912985_241087973234018_4130257478748636555_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1539286147;11-10-2018 21:29;1899;109278;When you have absolutely no consideration for someone else’s personal space. 🤦‍♀️ #spaceinvader #atleastthismeanstheyloveeachother;13690821;1,88799E+18;;
tunameltsmyheart;tbt,joytown;photo;https://www.instagram.com/p/BmjIxtLAC2-;https://scontent-amt2-1.cdninstagram.com/vp/16d7f386bd4758bc928c9c6aba746307/5D2B9EA4/t51.2885-15/e35/38748640_1923359657727350_456405288119959552_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1534442360;16-8-2018 19:59;2984;108540;Leaping into your heart like whoa! Seriously please tag, text, email someone that could use some joy today via this picture 😍 #tbt #joytown;13690821;1,84736E+18;;
tunameltsmyheart;truelove,wellalmost;photo;https://www.instagram.com/p/BnUHmIzg_KU;https://scontent-amt2-1.cdninstagram.com/vp/c1be1ddee20636710badefa30c9f9623/5D3A19EF/t51.2885-15/e35/40121488_218761745663945_9192572968109080576_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1536085908;4-9-2018 20:31;1782;107863;This may be the best birthday gift I’ve ever received! !!! So glad to see that my furst is warming up to my first. 😍 #truelove #wellalmost;13690821;1,86115E+18;;
tunameltsmyheart;;photo;https://www.instagram.com/p/Bph28xOBzFm;https://scontent-amt2-1.cdninstagram.com/vp/13833c530d9dd4de6707ffc585423969/5D46C7CF/t51.2885-15/e35/43675273_1923239151310818_8428108200312467418_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1540841910;29-10-2018 20:38;4549;105672;Swipe to see the whole collection of these photos! It’s important!!! I’m not lion!!! 🦁😍 Which is your favourite face? 1, 2 or 3??! 😂😂😂;13690821;1,90104E+18;;
tunameltsmyheart;itsnonnegotiable;photo;https://www.instagram.com/p/BjIQilVgC45;https://scontent-amt2-1.cdninstagram.com/vp/f8eb06901482174262483338ab6d6079/5D443103/t51.2885-15/e35/32371745_650946198580512_2183491064671764480_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1527098010;23-5-2018 19:53;1773;104414;Don’t let his innocent expression fool you 😇. Once again Tuna managed to fragrant himself in a questionably foul odor via our backyard 😷. I liken it to mole farts, and when you smell like mole farts, you get a bath. #itsnonnegotiable 🛁;13690821;1,78575E+18;;
tunameltsmyheart;;photo;https://www.instagram.com/p/BkiI_2SAi_S;https://scontent-amt2-1.cdninstagram.com/vp/1747db9406c0c300dc1efde9180ed465/5D3D72F8/t51.2885-15/e35/35156173_682902542047336_4364026706512576512_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1530113954;27-6-2018 17:39;1955;104331;Sorry for our absence! We’ve been out of town the past week and we wanted to be present with our friends while we were. I’ll be posting more from our trip this week but in the meantime, here is an adorable picture of Tuna on the plane back home.;13690821;1,81105E+18;;
tunameltsmyheart;overeverything;photo;https://www.instagram.com/p/BdVeI5lHjS0;https://scontent-amt2-1.cdninstagram.com/vp/44652cee53fd014f4164ca4d52e3358c/5D2E9BC9/t51.2885-15/e35/26072264_853891108105546_8128151197371596800_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1514656445;30-12-2017 18:54;1114;104251;When you’re over the cold, and the crowd, and the walking, so you make your dad carry you. Watch his story for more. #overeverything;13690821;1,68138E+18;;
tunameltsmyheart;jk;photo;https://www.instagram.com/p/BiaaljwANnN;https://scontent-amt2-1.cdninstagram.com/vp/65191ea8767619dd9dc5d0881cc447a6/5D494AE0/t51.2885-15/e35/31421707_370527376792690_4143008574223679488_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1525559773;6-5-2018 0:36;1673;103045;Looks like someone may have had one too many margaritas today. #jk 😋;13690821;1,77285E+18;;
tunameltsmyheart;;photo;https://www.instagram.com/p/BcJFRSInc74;https://scontent-amt2-1.cdninstagram.com/vp/aa37f929337c53fe880fa246117f88df/5D3EB0BC/t51.2885-15/e35/24253853_1652257144835611_653037682728894464_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1512093270;1-12-2017 2:54;1473;101718;There’s really no way to measure this, but I would go so far as to say that this is quite possibly the best yawn of all time. And also, so is his ear posture. Just my humble opinion. Goodnight. 😆;13690821;1,65988E+18;;
tunameltsmyheart;oldiebutagoodie;photo;https://www.instagram.com/p/Bl3fRtbgXyv;https://scontent-amt2-1.cdninstagram.com/vp/c8cad52c460f8d4a5d30859e542797be/5D357FC6/t51.2885-15/e35/37210995_1873764202929067_4257125369947095040_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1532977761;30-7-2018 21:09;2783;101316;In case I haven't told you, tomorrow is my darling’s 8th/56th birthday. It is also J.K. Rowling and Harry Potter's birthday too! We typically have a huge party in a big city like London or NY, but we just arrived back in Cleveland last night, and now nesting officially begins before the baby arrives in 4 weeks. Tuna will be celebrated well though! Stay Tooned 🎂🎁🎈🎉 #oldiebutagoodie;13690821;1,83507E+18;;
tunameltsmyheart;nationalpuppyday,adoptdontshop,babytuna,sorryitsgrainyitsold,2010;photo;https://www.instagram.com/p/BvXETYPh2mF;https://scontent-amt2-1.cdninstagram.com/vp/5b6867fffe93b9836d143ba8bd863a21/5D43A69B/t51.2885-15/e35/s1080x1080/53368202_387807442053144_7703797578186877721_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1553364714;23-3-2019 19:11;1360;101236;A lot of you have seen this puppy picture before but since it’s #nationalpuppyday, I’m posting it again because I don’t have many puppy pics of him. This is the first time I laid eyes on my tiny friend. He was a 4-month old, insecure puppy who was being shown for adoption at a farmers market in LA. He had on an oversized sweatshirt but was shivering, he didn’t have his teeth at the time, and he was just the cutest little balone! #adoptdontshop #babytuna #sorryitsgrainyitsold #2010;13690821;2,00609E+18;;
tunameltsmyheart;imean,someonelikeshississy;photo;https://www.instagram.com/p/Bs_b86Uhf-u;https://scontent-amt2-1.cdninstagram.com/vp/f826e51114fe0af854f123dbd957c1d4/5D2BD3C5/t51.2885-15/e35/s1080x1080/50268307_875277239471493_7498674902923350178_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1548276839;23-1-2019 21:53;2002;100373;If you’ve never witnessed a miracle before, you are now. Tuna doesn’t let babies touch him, let alone yank on his ear, let alone come anywhere near him. #imean #someonelikeshississy;13690821;1,96341E+18;;
tunameltsmyheart;costumesonthewoof;photo;https://www.instagram.com/p/BpaDTiJhzfh;https://scontent-amt2-1.cdninstagram.com/vp/2a2389455b63b2183e7cc45d43de8128/5D3A9140/t51.2885-15/e35/43778800_2249828708632703_7291419055696781899_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1540579952;26-10-2018 20:52;2809;99936;Last night Tuna dressed up as an aroarable dinosaur for #costumesonthewoof at @loewsatl but this isn’t his actual costume for the 31st. As most of you know, I make his costume every year and it usually is associated with his name. I can’t wait to show you what I created this year. Hint: it includes the baby 😊 Any guesses?;13690821;1,89884E+18;;
tunameltsmyheart;nochill;photo;https://www.instagram.com/p/Bq0VFEsBphr;https://scontent-amt2-1.cdninstagram.com/vp/79b97e1a18030e72499623ec70db1a96/5D3C7E69/t51.2885-15/e35/s1080x1080/47058678_478888789185715_616625220140300891_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1543609170;30-11-2018 21:19;1296;99345;When you notice that your dog is “subtly” creeping on you from the back seat but it’s not that subtle. #nochill;13690821;1,92426E+18;;
tunameltsmyheart;makeupyourmindsir;photo;https://www.instagram.com/p/BizkLaIgYZ9;https://scontent-amt2-1.cdninstagram.com/vp/bf5e583573a3846dccf1dad00300b97e/5D42B446/t51.2885-15/e35/31504314_2045014605715261_3509586797409599488_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1526403663;15-5-2018 19:01;982;99202;When the sun is finally out but now you want it to go away. #makeupyourmindsir 😎;13690821;1,77993E+18;;
tunameltsmyheart;6months,newborn,nationalsiblingday,mybabies;photo;https://www.instagram.com/p/BwFfAyghDoa;https://scontent-amt2-1.cdninstagram.com/vp/861cbd26f427ffe373c728a5b9443069/5D3559D5/t51.2885-15/e35/56334793_2427501693927053_4337614551427236221_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1554922221;10-4-2019 20:50;3841;98974;They’ve been REALLY into each other since Grace was tiny. Swipe over to see them transform. And I apologise in advance if your heart explodes. Captured by our favourite photographer @brittanygidley! #6months #newborn #nationalsiblingday #mybabies;13690821;2,01916E+18;;
tunameltsmyheart;paw;photo;https://www.instagram.com/p/Bd_XmMAHDFD;https://scontent-amt2-1.cdninstagram.com/vp/157c70f07c11217d274a10f6daf605c2/5D504FC2/t51.2885-15/e35/26180194_193973427852857_8009924620457082880_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1516062301;16-1-2018 1:25;1240;97303;The love of my life, my darling husband/Tuna’s beloved dad, shares a birthday with one of the greatest men to have ever lived, Martin Luther King, Jr. I think that’s pretty amazing, and Tuna thinks his dad is pretty amazing too. Here’s proof of that in my favourite photo of them. #paw 😍;13690821;1,69318E+18;;
tunameltsmyheart;pumpkinspice;photo;https://www.instagram.com/p/BoFECeqgIfi;https://scontent-amt2-1.cdninstagram.com/vp/d4e12835426ef10059aec89f7f9b4a17/5D4189FD/t51.2885-15/e35/41763522_898157470392208_1464016575927694639_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1537728210;23-9-2018 20:43;1071;96372;E.T. Foam Home. #pumpkinspice;13690821;1,87492E+18;;
tunameltsmyheart;cheerstojoyandlaughter,weekendinspo,fbf;photo;https://www.instagram.com/p/BmCDjhWgj1_;https://scontent-amt2-1.cdninstagram.com/vp/e67da303eabaffc5e143f8fad3dcd258/5D37EBCF/t51.2885-15/e35/37848274_2191194261100405_6073549318113984512_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1533332326;3-8-2018 23:38;1803;96330;To hopefully propel you into a really great weekend, here is my most favourite picture of Tuna of all time. You’re welcome. 😘 #cheerstojoyandlaughter #weekendinspo #fbf;13690821;1,83805E+18;;
tunameltsmyheart;what?,toomuch?,happystpaddysday;photo;https://www.instagram.com/p/BgbjbKDjxL3;https://scontent-amt2-1.cdninstagram.com/vp/8788c7288350559b3488f6d34bd361fd/5D2DA767/t51.2885-15/e35/28753481_1941670556150461_3145223349932654592_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1521302994;17-3-2018 17:09;3000;96324;When your pin makes a subtle suggestion but you decide to take it to the next level. #what? #toomuch? #happystpaddysday 🍀;13690821;1,73714E+18;;
tunameltsmyheart;tunainterpretations,tunartuesdays,toodlebrain,shrivelneck;photo;https://www.instagram.com/p/Bf_eTYSAIhl;https://scontent-amt2-1.cdninstagram.com/vp/ab7be77deaa15cb7c5227ed13bb26671/5D3C45C2/t51.2885-15/e35/28430770_183353992276320_2436600870473826304_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1520360784;6-3-2018 19:26;1478;95623;I just came across this incredibly uncanny #tunainterpretations graphite drawing by the remarkably talented, @reneefrench from a couple years ago. I adore her cute, little characters and I’m so humbled that she chose to interpret Tuna. 😘😘 Just look how adorable he looks here!! 😍😍😍#tunartuesdays #toodlebrain #shrivelneck;13690821;1,72923E+18;;
tunameltsmyheart;huh?,relatable;photo;https://www.instagram.com/p/BjfeFsGgmWu;https://scontent-amt2-1.cdninstagram.com/vp/272479548cb8cc1e8114c8bf6a0805bf/5D377394/t51.2885-15/e35/33721431_952219164952453_5922365253819039744_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1527876865;1-6-2018 20:14;2722;95432;That face you make when you’re out at the club and you can’t understand a word anyone is saying to you. 🗣👂#huh? #relatable;13690821;1,79228E+18;;
tunameltsmyheart;youmeltmyheart,crushingit!;photo;https://www.instagram.com/p/BrYj2GAB82R;https://scontent-amt2-1.cdninstagram.com/vp/3d33b19caaa17b5c9cc100551ea91277/5D2B81F9/t51.2885-15/e35/s1080x1080/46399767_2056354737743577_6822699212962296820_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1544824871;14-12-2018 23:01;1763;95421;You guys! Over 6,000 of you replied to my question “how or why does Tuna melt your heart?” yesterday! You are incredible and my heart was, and still is, exploding from your thoughtful replies. Thank you so much for for taking the time to write me! Made my day! #youmeltmyheart ❤️ ❤️❤️ Ps: See the heart in his turtleneck? Pps: I brushed Tuna’s teeth today and scrapped off plaque. Don’t they look good?! #crushingit!;13690821;1,93445E+18;;
tunameltsmyheart;yourewelcomeforthis,oldiebutagoodie;photo;https://www.instagram.com/p/BXLwiQsgSaD;https://scontent-amt2-1.cdninstagram.com/vp/5f135e8b702601a7fe788bfb1529b0d2/5D411CA4/t51.2885-15/e35/20582353_100189224016340_1161615330162769920_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1501445644;30-7-2017 22:14;2498;94310;In case I haven't told you enough, tomorrow is Tuna's 7th/49th birthday. It is also J.K. Rowling and Harry Potter's birthday too! 🎈🎉🎁 #yourewelcomeforthis #oldiebutagoodie;13690821;1,57056E+18;;
tunameltsmyheart;awkwardsleeperawardgoestotuna;photo;https://www.instagram.com/p/Bn4TrgtAoSv;https://scontent-amt2-1.cdninstagram.com/vp/d31aaa063bf064162942b0a1881c5f52/5D36DC14/t51.2885-15/e35/40951138_2297422973819010_3495327763631472461_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1537300203;18-9-2018 21:50;1241;94092;The baby is one month old today and before she even came home, Tuna attempts to fall asleep in all of her spots. I kindly ask him to remove himself but this pose was just too good not to capture it. #awkwardsleeperawardgoestotuna;13690821;1,87133E+18;;
tunameltsmyheart;;photo;https://www.instagram.com/p/BpXhQgcAc9k;https://scontent-amt2-1.cdninstagram.com/vp/e3cbdac80d773b5c1552a93bb3d464ce/5D3D8155/t51.2885-15/e35/44774385_1998298843525953_3864111918010385904_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1540494993;25-10-2018 21:16;2640;93831;He’s taken his “Prince” nickname to a whole other level.;13690821;1,89813E+18;;
tunameltsmyheart;teethcleaningfordogsissuperimportant!;photo;https://www.instagram.com/p/Bkn128pgXM5;https://scontent-amt2-1.cdninstagram.com/vp/46f90b2b9ced0638331df2a755319a52/5D501B0F/t51.2885-15/e35/36048016_2131702343710167_7755633234792153088_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1530305246;29-6-2018 22:47;1819;93603;Number 1) Look how attractive he is. Number 2) He got his teeth cleaned and he’s showing you. We had SUCH great success with @greendogdental about 6 months ago, and this time was no different. They use a non-invasive method, the cost is super affordable, the staff is beyond professional, and the environment they created to alleviate stress and anxiety for our pets is so intentional and thoughtful. They are AMAZING and HIGHLY recommended! Ps: Not an ad but definitely go there if you’re in LA. Pps: I got their new all natural breath spray and it works like a charm! You can’t smell through the screen but no more fish breath. Haha. #teethcleaningfordogsissuperimportant!;13690821;1,81265E+18;;
tunameltsmyheart;lookathisface,tunainterpretations,tunartuesdays;photo;https://www.instagram.com/p/BlWmtanAWVn;https://scontent-amt2-1.cdninstagram.com/vp/6ee2672454073ace074fcbbbde4c76fe/5D3A1D57/t51.2885-15/e35/36986292_293584798046728_8044572950562603008_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1531874362;18-7-2018 2:39;2288;93539;I bet you a million dollars that Colin peed himself a little here. #lookathisface 😐😂 In honour of @sharkweek beginning this weekend, here is a throwback to one of my favourite/creative #tunainterpretations of all time from the brilliant minds of @mcgivneycreative! #tunartuesdays;13690821;1,82582E+18;;
tunameltsmyheart;happyvalentunatinesday;photo;https://www.instagram.com/p/BfMgLYdg9qR;https://scontent-amt2-1.cdninstagram.com/vp/d8873234c1bf9b7b507d71a927806e20/5D3E9A11/t51.2885-15/e35/27580743_897716217067341_2908062243759325184_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1518650491;15-2-2018 0:21;3533;92850;If anyone is looking for a Valentine, he’s single. Any takers? ❤️ #happyvalenTUNAtinesday;13690821;1,71489E+18;;
tunameltsmyheart;doesntlikeournewbaby,itsgoingtobeaslowprocess;photo;https://www.instagram.com/p/BnKTKz0AGFG;https://scontent-amt2-1.cdninstagram.com/vp/7e348b4a3e66a1b3c4ed96f208edde59/5D2C5980/t51.2885-15/e35/39493943_317161375704937_6893764853333229568_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1535756431;1-9-2018 1:00;1336;92401;This was from a couple weeks ago when my husband was play antagonising him by touching his butt way too early in the morning, but to give you an idea how I think he feels about the new baby...let’s just say he would make this same face at her if we let him too close to her. Please pray for us, and their budding relationship. Haha. 😟😱😬🙈🙏#doesntlikeournewbaby #itsgoingtobeaslowprocess;13690821;1,85838E+18;;
tunameltsmyheart;;photo;https://www.instagram.com/p/BfUfERbg-e_;https://scontent-amt2-1.cdninstagram.com/vp/ac7e083391ff02d0d4adb62bb738833f/5D2CB694/t51.2885-15/e35/27891572_167799990519630_3964070809219104768_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1518918344;18-2-2018 2:45;2537;90518;Any weekend plans, Toons? Response: 👆;13690821;1,71713E+18;;
tunameltsmyheart;trèschic;photo;https://www.instagram.com/p/BoCoNkOAPW5;https://scontent-amt2-1.cdninstagram.com/vp/9ee59e069892bf18b5a6def3c7b91892/5D39E8AE/t51.2885-15/e35/41367085_537145010079098_2179305458941592296_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1537646512;22-9-2018 22:01;2248;89808;Today marks the first day of Autumn which mean sweater weather, so I wanted to showcase an amazing knit set that was sent to us by one of Tuna’s youngest talents. She made this and she’s only 10 years old! Isn’t it adorable on Tuna? #trèschic Swipe ⬅️ for more modeling shots. 🤣;13690821;1,87424E+18;;
