username;hashtags;type;post_url;media_url;timestamp;date;comments;likes;caption;username_id;id;geotag_name;geotag_coordinates
itsdougthepug;;photo;https://www.instagram.com/p/BTZOxrBDmwc;https://scontent-amt2-1.cdninstagram.com/vp/9e83bc4f00a792bb2787407cb214e04a/5D41C4BD/t51.2885-15/e35/18095828_1884529078461639_9166744044108251136_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1493307772;27-4-2017 17:42;1487;115834;"""‪When ur a tourist but get annoyed with all the other tourists"" -Doug";272308462;1,5023E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTXhCXKj_Yr;https://scontent-amt2-1.cdninstagram.com/vp/ed3ccafdfcdd7a427b1fbc1860f0fa6e/5D4E8490/t51.2885-15/e35/18013879_235627013580899_1502386612477100032_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1493250237;27-4-2017 1:43;369;87898;"""‪Gotta have enough room for the ladies‬"" -Doug";272308462;1,50181E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTWrdhnjQBY;https://scontent-amt2-1.cdninstagram.com/vp/ff0df5fc84e6b739ed585ecd1924301d/5D4D9836/t51.2885-15/e35/18160813_400163927034853_3074803027492732928_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1493222148;26-4-2017 17:55;789;120770;"""‪If u need me today, too bad‬"" -Doug";272308462;1,50158E+18;;
itsdougthepug;;video;https://www.instagram.com/p/BTU9C4wDjYT;https://scontent-amt2-1.cdninstagram.com/vp/2dad3b67d4e385c8b70e4a3b37e3932f/5CB27622/t51.2885-15/e15/18096322_198711150639613_5994144744429584384_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1493164258;26-4-2017 1:50;496;57880;“I was meant to be in a music video” -Doug;;;;
;;;;;;;;;;;;;
Doug stars as @JoeJonas in the new @DNCE lyric video for Kissing Strangers feat. @NickiMinaj! Go watch Doug’s acting skills;" link on @DNCE profile""";272308462;1,50109E+18;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BTUGnJ3j0am;https://scontent-amt2-1.cdninstagram.com/vp/64c833ee383853b46f057993dbd0c527/5D453E05/t51.2885-15/e35/18096627_1656318417730381_8819033078191095808_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1493135719;25-4-2017 17:55;1435;142129;"‪""I'm a sucker for a good pool floatie"" -Doug";272308462;1,50085E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTSWp2jjEFZ;https://scontent-amt2-1.cdninstagram.com/vp/b66e488c14236f547029a315ef38aefa/5D33D012/t51.2885-15/e35/18160378_189044281615325_799730907744305152_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1493077021;25-4-2017 1:37;1824;122384;"""‪Speedo goals‬"" -Doug";272308462;1,50036E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTRhkF6jtwW;https://scontent-amt2-1.cdninstagram.com/vp/d0f85a0466574a8af6e9e242f607524c/5D49952B/t51.2885-15/e35/18095322_1860044130904133_636881596309307392_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1493049187;24-4-2017 17:53;529;110388;"""‪Dreaming of the days when my metabolism let me eat whatever I wanted‬"" -Doug";272308462;1,50013E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTP38ZjD5pz;https://scontent-amt2-1.cdninstagram.com/vp/2c8cf7a231b2e61a3603ba9d8fd5fb75/5D434B1C/t51.2885-15/e35/18095141_751194165051924_5794236758652616704_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492993811;24-4-2017 2:30;1156;106264;"""I won Instagrammer Of The Year baby"" -Doug ";;;;
"Huge thank u to everyone who voted....we did it!!""";272308462;1,49966E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BTO_Mcyj5gy;https://scontent-amt2-1.cdninstagram.com/vp/ced8b60c13f835070e6145f6d6b32eca/5D41DD77/t51.2885-15/e35/18013606_121115025105474_944492046016577536_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492964058;23-4-2017 18:14;391;96048;"""‪When u get to the airport and realize u forgot ur phone charger at home‬"" -Doug";272308462;1,49941E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTNFWEZjNfJ;https://scontent-amt2-1.cdninstagram.com/vp/c256fa9ebf6a55d9624e8637c351c766/5D41BC1C/t51.2885-15/e35/18011976_1521792517839678_5465782149758058496_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492900174;23-4-2017 0:29;1134;113381;"""Thankful to live on a planet where pugs exist"" -Doug";272308462;1,49888E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTMYasYjRPH;https://scontent-amt2-1.cdninstagram.com/vp/fd17320b0bb289c8de557cd2f571445a/5D374EDE/t51.2885-15/e35/18095883_210878409410939_3981443260441690112_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492876619;22-4-2017 17:56;1045;108958;"""‪When u gotta apologize to ur roommate for being a mess‬"" -Doug";272308462;1,49868E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTJyxcfjCyG;https://scontent-amt2-1.cdninstagram.com/vp/95b039b10f81a3ac986e91134ad16be1/5D422FAA/t51.2885-15/e35/18012177_1273501609437263_8533204735514116096_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492789773;21-4-2017 17:49;690;111975;"""I wish I didn't depend on coffee for my survival"" -Doug";272308462;1,49795E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTIHkPhDHLz;https://scontent-amt2-1.cdninstagram.com/vp/8f3607edf2b0568b303a7289932ba61a/5D2B51D5/t51.2885-15/e35/18011445_1493258974049837_7087410244216684544_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492733566;21-4-2017 2:12;921;108805;"""When u hear ur ex is with someone new"" -Doug";272308462;1,49748E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTHRXpRDFOc;https://scontent-amt2-1.cdninstagram.com/vp/0d280c3f3bffa21ec762f34cc2f0e849/5D4587F3/t51.2885-15/e35/18013168_1335974193164295_7290799923757318144_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492705152;20-4-2017 18:19;423;91482;"""It's not a picnic, it's a pugnic"" -Doug";272308462;1,49724E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTFZUgnjn-L;https://scontent-amt2-1.cdninstagram.com/vp/cf63619aaed1bcfc54fd0e643c3cdc43/5D4E57C6/t51.2885-15/e35/s1080x1080/18011335_1251795548271779_4396450376702754816_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492642211;20-4-2017 0:50;2460;162329;"""‪When u just gotta try the new trendy drink"" -Doug";272308462;1,49671E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTEpUVaDFBs;https://scontent-amt2-1.cdninstagram.com/vp/9956291810222c0f712366ecb1c89547/5D40B2DF/t51.2885-15/e35/18013390_282651112192053_5796508212236648448_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492617044;19-4-2017 17:50;573;106041;"""‪Clear my schedule, I need a good nap‬"" -Doug";272308462;1,4965E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTC9cHYD_Mj;https://scontent-amt2-1.cdninstagram.com/vp/bf72378eabd8008edc6e09099abcf2a0/5D372885/t51.2885-15/e35/18011415_268304066963796_8618065639946321920_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492560485;19-4-2017 2:08;766;94664;"""‪I'm in a @TheChainsmokers sandwich"" -Doug";272308462;1,49603E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTCGuIZDYCJ;https://scontent-amt2-1.cdninstagram.com/vp/ccea4d3c749f88c0806802ef812d263b/5D4F543C/t51.2885-15/e35/17933730_1926493797574554_3714215398921469952_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492531797;18-4-2017 18:09;949;115364;"""‪All of these are probably gonna go to my butt‬"" -Doug";272308462;1,49579E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BTAdveajgnx;https://scontent-amt2-1.cdninstagram.com/vp/637de6ee1052683f92a98422a8d99d0a/5D2C8A7A/t51.2885-15/e35/17931941_211010739386146_1710621156861542400_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492476757;18-4-2017 2:52;1526;126508;"""‪Keep ur hands off my tots"" -Doug";272308462;1,49533E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BS_hZyNjseq;https://scontent-amt2-1.cdninstagram.com/vp/25bf1c858fb7b7ed215249e44f3c899f/5D46C8B7/t51.2885-15/e35/s1080x1080/17934325_1940751632819538_4622358466697101312_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492445122;17-4-2017 18:05;979;90145;"""The coloring book u have been waiting for"" -Doug";;;;
;;;;;;;;;;;;;
"The Doug The Pug coloring book is available for pre-order! Chances are your city or country has its own page to color.  It might be the coolest thing Doug has ever released. LINK IN BIO!""";272308462;1,49506E+18;;;;;;;;;;;
itsdougthepug;;video;https://www.instagram.com/p/BS9rkysDne4;https://scontent-amt2-1.cdninstagram.com/vp/ab1725045ce619932f479230770bf887/5CB13F12/t51.2885-15/e15/17934255_1184078161701628_2227681278805671936_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492383346;17-4-2017 0:55;3759;135072;‪Can someone please lock me in a room filled with pug puppies?;272308462;1,49454E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BS89A1hDf21;https://scontent-amt2-1.cdninstagram.com/vp/ed00b2d19bc26607a9bf0ac2e665fc7c/5D36B5A6/t51.2885-15/e35/17934034_283692432077073_6426282075757740032_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492358935;16-4-2017 18:08;1038;131312;"""‪The Easter puggy was good to me‬"" -Doug";272308462;1,49434E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BS7M0OiDVej;https://scontent-amt2-1.cdninstagram.com/vp/1af85619bcd911d537ffa8e69e001613/5D4A8599/t51.2885-15/e35/17882770_1763312823980883_363952801358807040_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492300111;16-4-2017 1:48;602;110845;"""‪If u wallaby my lover, u gotta get with my friends‬"" -Doug";272308462;1,49384E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BS6aAwtDRIR;https://scontent-amt2-1.cdninstagram.com/vp/f1e19cdf3891f8ab26d8d93b724178e3/5D4A9DEA/t51.2885-15/e35/17882570_479379935786779_5291581067961040896_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492273475;15-4-2017 18:24;644;95933;"""‪Hangin' with my peeps"" -Doug";272308462;1,49362E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BS4rlAeDJ-V;https://scontent-amt2-1.cdninstagram.com/vp/9dbea3f0d7023846e7d9b2b37cddef2e/5D3ED8E1/t51.2885-15/e35/17494855_1675127129455098_1532091619908517888_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492215576;15-4-2017 2:19;1175;125388;"""‪I'm a hot dog cooking hot dogs‬"" -Doug";272308462;1,49313E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BS3zKv5DaDY;https://scontent-amt2-1.cdninstagram.com/vp/e4e7e0e4bdd0989ba353e6eae46f5204/5D4DE997/t51.2885-15/e35/17932196_190178501495295_5609275997800103936_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492186001;14-4-2017 18:06;1648;129379;"""‪When ur Mom makes u dress up for Easter photos‬"" -Doug";272308462;1,49289E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BS2GeHxDa2U;https://scontent-amt2-1.cdninstagram.com/vp/752ac3b6e5447e45d0167dd3cee1dec0/5D45D667/t51.2885-15/e35/s1080x1080/17881458_1182007455242574_3494455361337819136_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492129012;14-4-2017 2:16;2099;171818;"""‪When ur the only one still awake at a sleepover‬"" -Doug";272308462;1,49241E+18;;
itsdougthepug;bhdogshow,partner;photo;https://www.instagram.com/p/BS1s9oFDnLc;https://scontent-amt2-1.cdninstagram.com/vp/1f790d75df550759ceb88e54ccadc258/5D2F0A0F/t51.2885-15/e35/17882684_1917468231817591_7975073881427804160_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492115639;13-4-2017 22:33;487;99978;I’ll take any excuse to shop for new clothes” -Doug ;;;;
"Doug is getting some new fancy clothes to watch the #BHDogShow on @USA_Network this Sunday night! #partner""";272308462;1,4923E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BS1OKVej5XG;https://scontent-amt2-1.cdninstagram.com/vp/47b33e1102ec0e41fa26f4e0fcddbf53/5D3554A6/t51.2885-15/e35/17881988_270688513358965_6681046659444506624_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492099490;13-4-2017 18:04;580;96787;"""‪When someone tries to tell u that pizza isn't a food group"" -Doug";272308462;1,49216E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSzeU7-Daj8;https://scontent-amt2-1.cdninstagram.com/vp/59e0f7a1e3839b0a64baf570c5fe4996/5D4AAC64/t51.2885-15/e35/17819246_204868640013096_8367675214162558976_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492040857;13-4-2017 1:47;472;104976;"""‪I always make sure I look kinda cute when I workout‬"" -Doug";272308462;1,49167E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSyp_FsjswZ;https://scontent-amt2-1.cdninstagram.com/vp/47c2a7e3c3a49c6d4afc87b1340a6dfa/5D47249C/t51.2885-15/e35/17882264_262229440903864_7310484106767237120_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1492013415;12-4-2017 18:10;1292;129756;"""‪Always find an opportunity to show off ur booty‬"" -Doug";272308462;1,49144E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSw8QXxjZo3;https://scontent-amt2-1.cdninstagram.com/vp/9e9eca667fc9fbb43f2f68b0e471c471/5D43A174/t51.2885-15/e35/17881363_491252450998422_4627692618510237696_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491955884;12-4-2017 2:11;1387;157623;"""‪When u realize u might not meet someone u love more than pizza‬"" -Doug";272308462;1,49096E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSwEvgwjGGs;https://scontent-amt2-1.cdninstagram.com/vp/1b5ae4d8d06346d88455e9e8879e1e41/5D30C694/t51.2885-15/e35/17819283_1845466992334356_4651934199907876864_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491926779;11-4-2017 18:06;1250;115592;"""‪It's a good feeling when u finally find ur best friend‬"" -Doug";272308462;1,49071E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSuSua8DiIr;https://scontent-amt2-1.cdninstagram.com/vp/56a8bd3ce9461d36b7a7de7c70139136/5D4C6B62/t51.2885-15/e35/17817807_203641556801279_5977726699364679680_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491867002;11-4-2017 1:30;859;121417;"""‪Happy hour is the best hour‬"" -Doug";272308462;1,49021E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BStfyJ7DvMV;https://scontent-amt2-1.cdninstagram.com/vp/599ff50b6eb205038923d131ec2231a9/5D3E36F1/t51.2885-15/e35/17881185_1538021839581746_203124843267227648_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491840294;10-4-2017 18:04;591;113164;"""‪I have to pee but I really don't wanna move‬"" -Doug";272308462;1,48999E+18;;
itsdougthepug;;video;https://www.instagram.com/p/BSrvvCiDYrP;https://scontent-amt2-1.cdninstagram.com/vp/d1d6adf920976a9a59a7b24a804afafb/5CB1B662/t51.2885-15/e15/17818851_1667266880242147_608841567309922304_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491781548;10-4-2017 1:45;2757;82542;The Big Pug Theory;272308462;1,48949E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSq69L5Dpcf;https://scontent-amt2-1.cdninstagram.com/vp/6c04d12a3801f289229b18c317054a9f/5D3E88AE/t51.2885-15/e35/17818178_878188818987103_6743928133163941888_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491753876;9-4-2017 18:04;377;103569;"""‪I guess I do look like a breakfast burrito‬"" -Doug";272308462;1,48926E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSpMKL8DkDR;https://scontent-amt2-1.cdninstagram.com/vp/03085d66954dceae2161101df8755eb4/5D2D2D95/t51.2885-15/e35/17818983_1295680413841265_1190302108222488576_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491695787;9-4-2017 1:56;651;146896;"""‪Peekaboo, I see ur food"" -Doug";272308462;1,48877E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSoWLgsjYA-;https://scontent-amt2-1.cdninstagram.com/vp/3d4c1683fc67dce80c9c127688f988db/5D44E6FC/t51.2885-15/e35/17495129_994437370657576_1957943184994598912_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491667486;8-4-2017 18:04;519;106999;"""‪When ur gas tank is as empty as ur wallet"" -Doug";272308462;1,48854E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSmkoEJDxP7;https://scontent-amt2-1.cdninstagram.com/vp/1c33ce23768c88a2d35fcb0e562ed709/5D2ACE80/t51.2885-15/e35/17495367_118403112037834_105756525917634560_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491607951;8-4-2017 1:32;688;98573;"""‪The ladies love me for my six pack‬"" -Doug";272308462;1,48804E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSlxtIzjmBO;https://scontent-amt2-1.cdninstagram.com/vp/d32c2a923989f090c007d65730fa32da/5D36ADA1/t51.2885-15/e35/17817566_1139627849499769_4698818561127219200_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491581254;7-4-2017 18:07;823;103212;"""‪The wild and rare puggerfly has been spotted‬"" -Doug";272308462;1,48781E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSj_uaBDLkD;https://scontent-amt2-1.cdninstagram.com/vp/df496e01fd74a63b5c792fcf47c3ade7/5D4D49F4/t51.2885-15/e35/17818759_290974444667158_880136389197299712_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491521496;7-4-2017 1:31;1609;152345;"""‪When bae is mad at u and u gotta go apologize"" -Doug";272308462;1,48731E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSjMK9qjAAq;https://scontent-amt2-1.cdninstagram.com/vp/088dfb6ebccd0c6c0021c053001bd85f/5D2FF8A0/t51.2885-15/e35/17494860_144070989456413_5799133944788025344_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491494467;6-4-2017 18:01;839;142314;"""‪Help! I can't get up‬"" -Doug";272308462;1,48709E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BShfBDfD0XS;https://scontent-amt2-1.cdninstagram.com/vp/801d8bcd49ec61ec76180de3b54bcb13/5D507F37/t51.2885-15/e35/17662555_1725428737748856_7702953158804242432_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491437238;6-4-2017 2:07;503;123271;"""‪We can't stop smiling when we're together @ddlovato"" -Doug";272308462;1,48661E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSgl2jXjYbH;https://scontent-amt2-1.cdninstagram.com/vp/bb2c00b589caca63f902e8c314bdc36d/5D2DA693/t51.2885-15/e35/17817646_434198350262018_8895070208536870912_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491407268;5-4-2017 17:47;1433;132068;"""I'll be the Ross to ur Rachel"" -Doug";272308462;1,48635E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSe7agUDNUC;https://scontent-amt2-1.cdninstagram.com/vp/1010ace067ea8bb397e71f7fdf5744ca/5D459DCF/t51.2885-15/e35/17494919_473917992998917_2094139926550413312_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491351463;5-4-2017 2:17;1729;166498;"""There should be a pug character on every tv show"" -Doug";;;;
•;;;;;;;;;;;;;
"Thanks to @bigbangtheory_cbs for having Doug on set today!""";272308462;1,48589E+18;;;;;;;;;;;
itsdougthepug;;photo;https://www.instagram.com/p/BSeCo8LDGkV;https://scontent-amt2-1.cdninstagram.com/vp/219e04145f19edb321e5a2cefb1a028a/5D344A9A/t51.2885-15/e35/17437940_405840676459017_6814685773745356800_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491321697;4-4-2017 18:01;1037;122872;"""‪If u let me borrow a hoodie don't expect me to give it back‬"" -Doug";272308462;1,48564E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BScUjXbD9EO;https://scontent-amt2-1.cdninstagram.com/vp/7f234b312478fe6bc063dbccf11023b2/5D4A748B/t51.2885-15/e35/17437473_144929276036937_3732291954197659648_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491263980;4-4-2017 1:59;758;123045;"""‪I'm always eating so I can never actually get in the pool‬"" -Doug";272308462;1,48515E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSbdvH-D0-s;https://scontent-amt2-1.cdninstagram.com/vp/501f2586a274fe20e715d48a4fe317fc/5D2E38E6/t51.2885-15/e35/17662973_202958326866456_1162269814459203584_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491235240;3-4-2017 18:00;717;116832;"""‪Don't expect me to socialize if it's Monday‬"" -Doug";272308462;1,48491E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSZvjuzj9Vd;https://scontent-amt2-1.cdninstagram.com/vp/614a316ea1f0266f9aeebb834243280c/5D310655/t51.2885-15/e35/17596738_623337717867764_3225558204943433728_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491177475;3-4-2017 1:57;881;120161;"""‪Eating my feelings‬"" -Doug";272308462;1,48443E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSY5oEZjZnZ;https://scontent-amt2-1.cdninstagram.com/vp/983aa28d58343c0b05cdfd310a4f29c4/5D2B1AB6/t51.2885-15/e35/16906177_1828742137366025_2448665974774169600_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491149199;2-4-2017 18:06;1955;153839;"""‪When u finally get accepted to Hogwarts‬"" -Doug";272308462;1,48419E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSWTcUfjw2k;https://scontent-amt2-1.cdninstagram.com/vp/6334202cfacbfc273fcb4725451d677e/5D31CE93/t51.2885-15/e35/17662167_293156347785371_3719846960039985152_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491062071;1-4-2017 17:54;829;132736;"""‪U can't see me I'm a flower‬"" -Doug";272308462;1,48346E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSUno7rjXnY;https://scontent-amt2-1.cdninstagram.com/vp/d8f4cf1e6f13434d80c9f43b2920c13a/5D3CD1D1/t51.2885-15/e35/17437629_737552503080651_8862248811490181120_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1491005552;1-4-2017 2:12;930;124182;"""‪I don't play games when it comes to ordering food‬"" -Doug";272308462;1,48298E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSTu_SxDklP;https://scontent-amt2-1.cdninstagram.com/vp/c862f5ef128e7a6492f1bdc41c5d16be/5D3F2D9A/t51.2885-15/e35/17662694_1128385330640827_4852761343045926912_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490975850;31-3-2017 17:57;871;103921;"""‪When something happens that u predicted and now u think ur psychic"" -Doug";272308462;1,48274E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSSBUyGDvBI;https://scontent-amt2-1.cdninstagram.com/vp/881cb489e620dd01a60be707f4bca691/5D4E5EEC/t51.2885-15/e35/17587113_1315222911902818_3207517340845473792_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490918355;31-3-2017 1:59;579;100786;"""‪Exercising now so I can eat more later‬"" -Doug";272308462;1,48225E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSRKkDNjWBg;https://scontent-amt2-1.cdninstagram.com/vp/a2e1e87f7dd5be691bc563959ce8931c/5D2D0353/t51.2885-15/e35/17438664_1135026506606413_1377215567366193152_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490889644;30-3-2017 18:00;725;104307;"""‪When the tracking says delivered but the package isn't outside"" -Doug";272308462;1,48201E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSPdgmoDYLX;https://scontent-amt2-1.cdninstagram.com/vp/dbcbe4361b2be4798dc4343794ffda1b/5D3BD8E0/t51.2885-15/e35/17586969_281043138985094_301039381672624128_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490832468;30-3-2017 2:07;1506;158607;"""Pug + Unicorn = Pugicorn"" -Doug";272308462;1,48153E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSOliUej7S1;https://scontent-amt2-1.cdninstagram.com/vp/7b6fd4b9c7724b2b141510acf686c080/5D3F6A41/t51.2885-15/e35/17661745_356779691389550_2868602506605232128_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490803122;29-3-2017 17:58;360;101341;"""‪Let's lay out‬"" -Doug";272308462;1,48129E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSM5Z7kjDBr;https://scontent-amt2-1.cdninstagram.com/vp/33bc2db66c2e27979b982c570e90d563/5D500623/t51.2885-15/e35/17662710_284444895302302_7567157245071327232_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490746430;29-3-2017 2:13;714;105534;"""‪Giant donut, hungry pug‬"" -Doug";272308462;1,48081E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSMAPf_DfHD;https://scontent-amt2-1.cdninstagram.com/vp/3dff9530f3df8eadad1ffb7d48285169/5D306E97/t51.2885-15/e35/17586618_219589578518968_7957225500584181760_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490716461;28-3-2017 17:54;937;142421;"""‪I just wish I could go back to bed"" -Doug";272308462;1,48056E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSKVQ8cjMXB;https://scontent-amt2-1.cdninstagram.com/vp/f1896863e79f349f249d16f8a2b0e30f/5D33B0FD/t51.2885-15/e35/17438533_1977601239134152_4179614412983762944_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490660374;28-3-2017 2:19;2081;127656;"""‪Proud to be a chunky monkey"" -Doug";272308462;1,48009E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSJcuRYDJde;https://scontent-amt2-1.cdninstagram.com/vp/7c8984a93c0bb8a17e02251b73b91c7f/5D4C8199/t51.2885-15/e35/17587158_314717102276594_5786485132957319168_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490630729;27-3-2017 18:05;1076;111698;"""‪Get in loser, we're going shopping "" -Doug";272308462;1,47984E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSHsNVQD6Em;https://scontent-amt2-1.cdninstagram.com/vp/c363b316b77f02a62eceb4d2875b52fd/5D3DB99A/t51.2885-15/e35/17587217_285510868544537_8662546988438388736_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490571739;27-3-2017 1:42;664;130955;"""‪When u open ur phone's camera and realize just how good looking u are‬"" -Doug";272308462;1,47935E+18;;
itsdougthepug;;photo;https://www.instagram.com/p/BSG2udxjKof;https://scontent-amt2-1.cdninstagram.com/vp/57ad0d666f677dd5b1869b1edf00502c/5D4C0635/t51.2885-15/e35/17494158_650341068491889_418001082128531456_n.jpg?_nc_ht=scontent-amt2-1.cdninstagram.com;1490543699;26-3-2017 17:54;680;113897;"""‪When u smell ur neighbor cooking bacon‬"" -Doug";272308462;1,47911E+18;;
